"StationName","ID","District","lon","lat","StartYear","EndYear","Type","% Available","% missing","Number of Years","% Available 2022","% missing 2022","Remarks"
"Jama","01005JAM","Bole",-2.1833,8.3,1960,1998,"Rainfall",56.1951561951562,43.8048438048438,34,34.7877102255443,65.2122897744557,""
"Jamasi","17018JAM","Sekyere South",-1.4833,6.9667,1956,2019,"Rainfall",77.8319644079398,22.1680355920602,60,74.3461915658712,25.6538084341288,""
"Japekrom","01022GYA","Jaman South Municipal",-2.7833,7.5833,1960,2021,"Rainfall",64.7752362448114,35.2247637551886,50,63.747772804311,36.252227195689,""
"Jasikan","07004JAS","Jasikan",0.4667,7.4167,1947,2019,"Rainfall",78.021978021978,21.978021978022,66,74.9414604272488,25.0585395727512,""
"Jema","16009JEM","Aowin",-2.6833,5.4167,1939,1994,"Rainfall",51.7698249731104,48.2301750268896,36,34.5132166487403,65.4867833512597,""
"Jerigo-Lagu","07013JER","North East Gonja",-0.7167,9.3167,1960,1980,"Rainfall",62.8601225394342,37.1398774605658,20,20.9551953413585,79.0448046586415,""
"Jirapa","01002JIR","Jirapa Municipal",-2.7,10.5333,1955,1993,"Rainfall",33.5486135486135,66.4513864513865,18,19.2414542819181,80.7585457180819,""
"Juaso","19006JUA","Asante Akim South",-1.1167,6.5833,1933,2019,"Rainfall",82.2759315206445,17.7240684793555,81,79.5327330250669,20.4672669749331,""
"Jukwa","23019JUK","Twifo Hemang Lower Denkyira",-1.3333,5.25,1956,1998,"Rainfall",63.9246147968929,36.0753852031071,32,41.0264792415822,58.9735207584178,""
"KIAMO-Accra","23016ACC","Okaikoi South",-0.168,5.6098,1938,2023,"Synoptic",97.8287860940435,2.17121390595652,87,97.8287860940435,2.17121390595652,""
"Kade","21017KAD","Kwaebibirem",-0.8333,6.1,1951,2018,"Climate",95.5469662197528,4.45303378024721,69,90.2388014297665,9.76119857023347,""
"Kade","21018KAD","Kwaebibirem",-0.8167,6.1,1957,1992,"Experimental",91.1628260704236,8.83717392957639,37,49.7262092425122,50.2737907574878,""
"Kade","21019KAD","Kwaebibirem",-0.8333,6.1,1950,2008,"Rainfall",45.0533642691415,54.9466357308585,35,36.4137568915726,63.5862431084274,""
"Kade","21064KAD","Kwaebibirem",-0.8333,6.1,1975,2008,"Rainfall",7.81866494886867,92.1813350511313,6,5.53844398813598,94.461556011864,""
"Kadjebi","07030KAD","Kadjebi",0.4833,7.5167,2006,2006,"Rainfall",57.8082191780822,42.1917808219178,2,3.39829280077307,96.6017071992269,""
"Kalba","01006KAL","Sawla-Tuna-Kalba",-2.65,9.5667,1961,1963,"Rainfall",28.9497716894977,71.0502283105023,3,1.39986752042393,98.6001324795761,""
"Kaleo","01008KEO","Nadowli-Kaleo",-2.55,10.1667,1954,2019,"Rainfall",47.2413507010703,52.7586492989297,39,45.1868899293707,54.8131100706293,""
"Kanayerebo","18007KAN","BAB Municipal",-2.2833,6.25,1947,2001,"Climate",91.9209517646473,8.07904823535269,55,66.5225692568176,33.4774307431824,""
"Kanayerobo","18007KAN","BAB Municipal",-2.2833,6.25,1947,2001,"Climate",91.9209517646473,8.07904823535269,55,66.5225692568176,33.4774307431824,""
"Kankan","21049KAN","Atiwa",-0.6167,6.45,1965,2013,"Rainfall",28.5522713303906,71.4477286696094,18,24.1219788519637,75.8780211480363,""
"Karaga","04002KAR","Karaga",-0.4333,9.9167,1954,1978,"Rainfall",57.6388128353959,42.3611871646041,19,20.8832632330767,79.1167367669233,""
"Karatashie","04004KAR","Tempane",-0.0833,11,1965,1990,"Rainfall",14.9536647009267,85.0463352990733,8,6.70317220543807,93.2968277945619,""
"Kasunya","07069KAS","Shai Osudoku",0.25,6.05,1970,1976,"Rainfall",65.350019554165,34.649980445835,8,8.63209009195165,91.3679099080483,""
"Katamansu","23087KAT","Ningo Prampram",0.0833,5.7167,1965,1973,"Rainfall",80.6510495892911,19.3489504107089,10,12.5141616314199,87.4858383685801,""
"Katanka","07013KAT","Sene East",-0.2833,7.6833,1961,1982,"Rainfall",48.4380833851898,51.5619166148102,18,17.1870170015456,82.8129829984544,""
"Katiejeli","08009KAT","Kpandai",-0.0333,8.4167,1961,1990,"Rainfall",62.9825682212284,37.0174317787716,27,30.4747184809009,69.5252815190991,""
"Kayoro","04000KAY","Kasena Nankana West",-1.3167,10.9833,1956,1983,"Rainfall",41.9771193898504,58.0228806101496,19,17.5424975482184,82.4575024517816,""
"Kengen","23019KEN","Jomoro",-2.65,5,1954,1980,"Rainfall",85.4593388764956,14.5406611235044,28,33.4417903341005,66.5582096658995,""
"Kenyasi","01000KEN","Asutifi North",-2.65,7.0667,1956,2003,"Rainfall",46.708875199635,53.291124800365,31,33.4627329192547,66.5372670807454,""
"Keta","23015KET","Keta Municipal",0.9833,5.9167,1921,2005,"Climate",57.3278361141532,42.6721638858468,57,47.7734532277547,52.2265467722453,""
"Kete-Krachi","07008KRA","Krachi West",-0.0333,7.8167,1949,2019,"Synoptic",98.1027302174919,1.89726978250809,72,94.1246115139855,5.8753884860145,""
"Kibi","21020KIB","East Akim Municipal",-0.55,6.1667,1950,2021,"Climate",84.9342155296981,15.0657844703019,71,83.7715185838053,16.2284814161947,""
"Kintampo","01000KIN","Kintampo North Municipal",-1.7167,8.05,1921,2021,"Agromet",78.0916237462727,21.9083762537273,84,77.326533351228,22.673466648772,""
"Kitare","09007KIT","Kpandai",0.1667,8.2667,1975,1982,"Rainfall",72.5872689938398,27.4127310061602,9,12.09787816564,87.90212183436,""
"Klukpo","07056KLU","Central Tongu",0.5333,6.1333,1961,1982,"Rainfall",88.6123210952085,11.3876789047915,23,31.441819386178,68.558180613822,""
"Kluma","07036KLU","North Tongu",0.15,6.2167,1955,1980,"Rainfall",91.0076866378856,8.99231336211436,27,34.7988887546805,65.2011112453195,""
"Ko","01010KO-","Jirapa",-2.5667,10.7333,1954,1991,"Rainfall",34.4837524317314,65.5162475682686,18,18.9905563050552,81.0094436949448,""
"Kofi Pare","23051KOF","Ayensuano",-0.5667,5.9333,1960,1992,"Rainfall",62.3610419777667,37.6389580222333,25,32.6669853548303,67.3330146451697,""
"Kofiase","14005KOF","Mampong Municipal",-1.4833,7.1333,1955,2008,"Rainfall",81.4489961468262,18.5510038531738,51,64.6817248459959,35.3182751540041,""
"Koforidua","22029KOF","New-Juaben Municipal",-0.25,6.0833,1953,2017,"Climate",55.4947137862769,44.5052862137231,41,51.5312707787382,48.4687292212618,""
"Koforidua","22050KDA","New-Juaben Municipal",-0.25,6.0833,1964,2023,"Agromet",98.3538140505449,1.64618594945513,61,98.3538140505449,1.64618594945513,""
"Koforidua","22050KDA","New-Juaben Municipal",0.2708,6.0864,1964,2023,"Synoptic",98.3538140505449,1.64618594945513,61,98.3538140505449,1.64618594945513,""
"Kojopere","02011KOJ","Daffiama Bussie Issa",-2.25,10.35,1955,2021,"Rainfall",67.5874468780647,32.4125531219353,58,66.5941941458308,33.4058058541692,""
"Kokoti","17008KOK","Ofinso",-1.6833,6.9333,1950,1966,"Rainfall",90.1755516186181,9.82444838138187,18,20.9991373813899,79.0008626186101,""
"Kologu","04002KOL","Kasena Nankana East",-1.0833,10.7333,1954,1990,"Rainfall",48.6236495486162,51.3763504513838,29,26.0733275136894,73.9266724863106,""
"Komenda","23021KOM","Na",-1.4833,5.05,1953,2019,"Rainfall",35.683053410159,64.316946589841,34,34.1534008683068,65.8465991316932,""
"Komenda","23040KOM","Na",-1.5011,5.0664,1964,2019,"Agromet",95.7709983377334,4.22900166226655,57,90.9002320185615,9.09976798143852,""
"Konongo","19007KON","Asante Akim Central",-1.2167,6.6167,1934,2010,"Climate",95.452282747831,4.54771725216897,76,82.5822130618021,17.4177869381979,""
"Konongo","19007KOO","Asante Akim Central",-1.2167,6.6167,2006,2010,"Climate",8.3789704271632,91.6210295728368,3,2.46416492188758,97.5358350781124,""
"Kpandae","08002KPA","Kpandai",-0.0167,8.4333,1953,2017,"Climate",59.8921696642938,40.1078303357062,48,55.6146595220401,44.3853404779599,""
"Kpando","07017KPA","Kpando Municipal",0.2833,7,1958,2022,"Agromet",98.0129617350758,1.98703826492418,66,98.0129617350758,1.98703826492418,""
"Kpando","07017KPA","Kpando Municipal",0.2833,7,1958,2022,"Climate",98.0129617350758,1.98703826492418,66,98.0129617350758,1.98703826492418,""
"Kpando","07018KPA","Kpando Municipal",0.2813,6.9991,1929,2019,"Rainfall",50.8138520323736,49.1861479676264,55,49.1917397256284,50.8082602743716,""
"Kpedze","09005KPE","Ho-West",0.0333,7.9333,1952,2020,"Climate",50.124985120819,49.875014879181,45,48.7139937531331,51.2860062468669,""
"Kpedzeglo Mafi","07037KPE","Hohoe",0.55,6.2333,1955,2022,"Climate",88.7748117727584,11.2251882272416,66,88.7748117727584,11.2251882272416,""
"Kpetoe Botoe","15020KPE","Agortime Ziope",0.7,6.55,1928,2005,"Rainfall",80.5405405405405,19.4594594594595,69,66.1287068791608,33.8712931208392,""
"Kpeve","07026KPE","South Dayi",0.3333,6.6833,1939,2017,"Agromet",94.3094784266158,5.69052157338416,79,88.6965874645546,11.3034125354454,""
"Kpong","07006KPO","Kpone Katamanso",0.0667,6.15,1954,2022,"Agromet",70.5063090230934,29.4936909769066,54,70.5063090230934,29.4936909769066,""
"Kpong","07007KPO","Kpone Katamanso",0.068,6.1685,1952,2008,"Rainfall",46.4889529298751,53.5110470701249,33,37.3231018393553,62.6768981606447,""
"Kpoviadzi","07038KPO","Central Tongu",0.7,6.2,1953,1977,"Rainfall",58.2740116088052,41.7259883911948,21,20.8119841983807,79.1880158016193,""
"Krachi Nkwanta","09003KRA","Krachi West",0.5,8.2667,1994,2013,"Climate",91.7714962261359,8.22850377386413,20,73.8170347003155,26.1829652996845,""
"Krachi Nkwanta","09003KRA","Krachi West",0.5167,8.2667,1994,2013,"Climate",91.7714962261359,8.22850377386413,20,73.8170347003155,26.1829652996845,""
"Kudani","09002KUD","Gushegu Municipal",0.0167,10.2,1954,1975,"Rainfall",56.4281269446173,43.5718730553827,15,17.9906356638362,82.0093643361638,""
"Kue","09002KUE","Nkwanta South",0.5833,8.5167,1957,1981,"Rainfall",64.6807578578469,35.3192421421531,23,24.5001244503443,75.4998755496557,""
"Kugri","04029KUG","Garu Tempane",-0.2833,10.7667,1986,2012,"Agromet",95.3863313729467,4.61366862705333,28,69.6092940654136,30.3907059345864,""
"Kukuom Ahafo","16012KUK","Asunafo South",-2.45,6.7,1956,1986,"Rainfall",92.758102976243,7.24189702375696,32,42.9184373978424,57.0815626021576,""
"Kukurantumi","22037KUK","Abuakwa North",-0.3667,6.1833,1960,2010,"Rainfall",65.1921838093193,34.8078161906807,41,52.7747598974404,47.2252401025596,""
"Kumasi","17009KSI","Kumasi",-1.5916,6.7169,1946,2023,"Synoptic",94.4294289023834,5.57057109761662,78,94.4294289023834,5.57057109761662,""
"Kumasi","17010KUM","Kumasi",-1.6,6.7167,1950,1988,"Rainfall",76.6865566865567,23.3134433134433,38,40.970633462101,59.029366537899,""
"Kumasi","17011KUM","Kumasi",NA,6.7167,1952,2019,"Rainfall",41.1804968393928,58.8195031606072,32,39.4400956310492,60.5599043689508,""
"Kumasi","17036KUM","Kumasi",-1.6,6.7167,1960,2020,"Agromet",73.9419236120461,26.0580763879539,54,71.5961931250272,28.4038068749728,""
"Kumasi","17045OPO","Kumasi",-1.6453,6.6639,1968,1975,"Rainfall",86.5160848733744,13.4839151266256,9,12.5840011946837,87.4159988053163,""
"Kumasi","17046KUM","Kumasi",-1.6,6.7167,2011,2011,"Rainfall",8.49315068493151,91.5068493150685,2,0.707278120009126,99.2927218799909,""
"Kumawu","14019KUM","Sekyere Kumawu",-1.2667,6.9,1953,2007,"Rainfall",90.437076861808,9.56292313819196,55,71.0564399421129,28.9435600578871,""
"Kumbungu","04003KUM","Kumbungu",-0.95,9.55,1955,2012,"Rainfall",47.5619542128865,52.4380457871135,33,40.5685066634457,59.4314933365543,""
"Kunkungu","02009KUN","Kumbungu",-1.75,10.1333,1954,2013,"Rainfall",24.7182295231577,75.2817704768424,20,21.494325847155,78.505674152845,""
"Kunsu","17053KUN","Asante Akim South",-1.0833,6.4667,1991,1995,"Rainfall",69.8795180722892,30.1204819277108,6,10.9171800136893,89.0828199863107,""
"Kusawgu","04003KUS","Gonja Central",-1.0333,9.2,1955,2011,"Rainfall",73.9756952783515,26.0243047216485,48,62.0082940773845,37.9917059226155,""
"Kusi","21067KUS","Denkyembour",-0.8667,6.0333,1979,2018,"Climate",98.3230663928816,1.67693360711841,41,89.3846058117105,10.6153941882895,""
"Kwabeng","21021KWA","Atiwa",-0.5833,6.3167,1955,2008,"Rainfall",80.1764348002434,19.8235651997566,51,63.6711358054515,36.3288641945485,""
"Kwadaso","17012KWA","Kumasi",-1.65,6.7,1952,2020,"Agromet",78.415268023648,21.584731976352,60,76.2079204102881,23.7920795897119,""
"Kwamang","14042KWA","Sekyere Kumawu",-1.6167,6.8833,1965,1983,"Rainfall",87.7359850122496,12.2640149877504,20,28.738670694864,71.2613293051359,""
"Kwame Danso","12004KWA","Sene West",-0.6833,7.7333,1953,2021,"Rainfall",75.565431314975,24.434568685025,62,74.4866429381625,25.5133570618375,""
"Kwamikrom","07006KWA","Biakoye",0.3167,7.3167,1955,1981,"Rainfall",90.1439870208883,9.85601297911174,28,35.7933727905947,64.2066272094053,""
"Kwanyako","23080KWA","Agona East",-0.6333,5.6,1965,2019,"Climate",88.6024009537276,11.3975990462724,47,85.9895062558859,14.0104937441141,""
"Lawra","01003LAW","Lawra",-2.8667,10.65,1940,2014,"Rainfall",73.6694166605826,26.3305833394174,68,66.5688085499406,33.4311914500594,""
"Legon","23055LEG","Ga East",-0.1833,5.65,1960,1967,"Rainfall",84.3258042436687,15.6741957563313,9,10.7079222980314,89.2920777019686,""
"Leklebi Dafo","07027LEK","Afadzato South",0.5,6.9667,1928,1980,"Rainfall",69.0221602355494,30.9778397644506,41,38.5083143606444,61.4916856393556,""
"Likpe","07007LIK","Guan",0.6167,7.1833,1955,1985,"Rainfall",75.8191292060408,24.1808707939592,29,34.5653661875428,65.4346338124572,""
"Lupunya","07060LUP","Shai Osudoku",0.2333,6.0833,1968,1976,"Rainfall",79.0450121654501,20.9549878345499,10,12.9374284434268,87.0625715565732,""
"Mafi Anfoe","07039MAF","Bisikrom",0.1667,6.3333,1955,1982,"Rainfall",76.1122518822724,23.8877481177276,29,31.3403390103475,68.6596609896525,""
"Malshugu","07004MAL","Tamale",-0.8833,9.4667,1954,1981,"Rainfall",85.7631759069131,14.2368240930869,29,34.8027934290929,65.1972065709071,""
"Mamobi","23096ACC","Ayawaso East Sub Metro",-0.1989,5.5917,2004,2017,"Rainfall",55.9640203363316,44.0359796636684,10,41.2391930835735,58.7608069164265,""
"Mampong-Akwapim","14065MAM","Akwapem North",-0.15,5.9167,1965,2019,"Rainfall",32.8803265631223,67.1196734368777,27,31.1791918429003,68.8208081570997,""
"Manga Bawku","04001MAN","Bawku Municipal",-0.2667,11.0167,1975,2022,"Climate",94.5927446954141,5.4072553045859,49,94.5927446954141,5.4072553045859,""
"Mangoase","22058MAN","Akwapem North",-0.2833,5.95,1939,2003,"Rainfall",58.8433511646519,41.1566488353481,52,45.533066066947,54.466933933053,""
"Mankango","07012MAN","North East Gonja",-0.6,8.3333,1973,2014,"Agromet",34.7457627118644,65.2542372881356,21,29.1862884678568,70.8137115321432,""
"Mankesim","23035MAN","Mfantsiman",-1.0167,5.2667,1959,2008,"Rainfall",77.8021135629415,22.1978864370585,45,60.7845653661875,39.2154346338125,""
"Mankranso","17041MAN","Ahafo Ano South",-1.8667,6.8167,1966,2019,"Rainfall",75.7237742736906,24.2762257263094,51,71.7373553004467,28.2626446995533,""
"Manso Amenfi","18010MAN","Wassa Amenfi Central",-2.25,5.6333,1956,1980,"Rainfall",90.0131406044678,9.98685939553219,26,33.5894083033671,66.4105916966329,""
"Manso Wassaw","23031MAN","Mpohor",-1.8333,5.0833,1946,1981,"Rainfall",73.5493193398737,26.4506806601263,34,34.3870004266818,65.6129995733182,""
"Mape/Omape","16011MAP","Aowin",-2.7333,5.6,1953,1980,"Rainfall",85.7533978683876,14.2466021316124,29,34.302029960496,65.697970039504,""
"Marbang","17043MAR","Atwima Nwabiagya North",-1.7333,6.8167,1965,1970,"Rainfall",83.3409402099498,16.6590597900502,7,8.61971299093656,91.3802870090634,""
"Maso","11023MAS","Nkoranza North",-1.85,7.7167,1965,1965,"Rainfall",73.6986301369863,26.3013698630137,2,1.26982628398792,98.7301737160121,""
"Matse Have","07021MAT","Ho Municipal",0.4833,6.6833,1955,1989,"Rainfall",71.9806007509387,28.0193992490613,30,37.0495631517494,62.9504368482506,""
"Mem Chemfere","07059MEM","Kwahu Afram Plains North",-0.05,6.95,2003,2016,"Climate",79.5288574793875,20.4711425206125,13,63.2150547701526,36.7849452298474,""
"Mem Chemfere","07059MEM","Kwahu Afram Plains North",-0.05,6.95,2003,2016,"Rainfall",79.5288574793875,20.4711425206125,13,63.2150547701526,36.7849452298474,""
"Menuso","07008MEN","Kadjebi",0.5167,7.5667,1957,2008,"Rainfall",56.031169378192,43.968830621808,34,44.1466854724965,55.8533145275035,""
"Mepe","07071ADI","North Tongu",0.4333,6.0667,1972,1987,"Rainfall",83.1108829568789,16.8891170431211,17,26.0736525660296,73.9263474339704,""
"Mepom","23052MEP","Upper West Akim",-0.6,5.8,1960,2001,"Rainfall",60.7391956195815,39.2608043804185,35,40.493676937117,59.506323062883,""
"Mframa","12016MFR","Sene",-0.7,7.6333,1974,1985,"Rainfall",70.8875199634953,29.1124800365047,13,17.3604514723138,82.6395485276862,""
"Mim","16024MIM","Asunafo North",-2.55,6.9,1974,2021,"Rainfall",79.5060460871549,20.4939539128451,44,77.8845616583785,22.1154383416215,""
"Mirigu","04016MIR","Kasenna Nankana",-0.9833,10.9,1954,1963,"Rainfall",34.9945235487404,65.0054764512596,9,5.07102610903897,94.928973890961,""
"Mobole","23011MOB","Ningo Prampram",-0.0167,5.8167,1966,1976,"Rainfall",60.6520657043305,39.3479342956695,12,11.7056534896008,88.2943465103992,""
"Mole","01007MOL","West Gonja",-2.038,9.5069,1973,1985,"Climate",84.5619208087616,15.4380791912384,14,21.9855437520534,78.0144562479466,""
"Morontuo","19037MOR","Bosome Frehor",-1.4333,6.4667,1960,1986,"Rainfall",86.4124923950517,13.5875076049483,27,37.0344617791491,62.9655382208509,""
"Mpakadan","07065MPA","Asuogyeman",0.1167,6.3167,1965,1983,"Rainfall",61.0318489695922,38.9681510304078,18,19.991503021148,80.008496978852,""
"Mpataba","23017MPA","Jomoro",-2.5833,5.1,1956,1998,"Rainfall",54.9917229084426,45.0082770915574,30,35.2933965348153,64.7066034651847,""
"Mpehuasem","23084MPE","Ayawaso",-0.1645,5.652,1968,2022,"Agromet",64.5278510627707,35.4721489372293,37,64.5278510627707,35.4721489372293,""
"Mpesaso","16016MPE","Ahafo Ano South",-2.1333,6.8,1965,2010,"Rainfall",34.8074519373847,65.1925480626153,23,27.6057401812689,72.3942598187311,""
"Mpeyo","07009MPE","Kadjebi",0.55,7.7833,1928,2019,"Rainfall",58.7060679106032,41.2939320893968,66,56.8517824721173,43.1482175278827,""
"Mpraeso","14044MPR","Kwahu South",-0.7333,6.5833,1950,2016,"Climate",85.906341941811,14.093658058189,63,78.8470914750778,21.1529085249222,""
"Nadawli","01012NAD","Nadwoli",-2.6667,10.3667,1955,2006,"Rainfall",59.1481071973885,40.8518928026115,42,45.2309055038853,54.7690944961147,""
"Nakrong","02012NAK","Kasenna Nankana",-1.4667,10.8,1967,2008,"Rainfall",72.9743823740304,27.0256176259696,39,54.7325706463283,45.2674293536717,""
"Nalerigu","06008NAL","East Mamprusi",-0.3667,10.5333,1952,1981,"Rainfall",60.540244570177,39.459755429823,24,25.5813056723094,74.4186943276906,""
"Nandom","01004NAM","Nandom",-2.75,10.85,1955,2017,"Rainfall",43.9050888705402,56.0949111294598,42,40.6772154446994,59.3227845553006,""
"Nangodi","05009NAN","Nabdam",-0.65,10.8667,1954,1984,"Rainfall",72.9312019782743,27.0687980217257,27,32.7672406951829,67.2327593048171,""
"Nankese","22033NAN","Suhum",-0.3833,6.1,1959,2010,"Rainfall",76.7598588953825,23.2401411046175,49,62.3673853524983,37.6326146475017,""
"Nankpanduri","09010NAN","Bumkpurugu-Nakpanduri",-0.1833,10.6333,1954,2019,"Rainfall",34.9746950966564,65.0253049033436,29,33.4536941512578,66.5463058487422,""
"Nante","01015NAN","Kintampo South",-1.7333,7.9667,1966,1968,"Rainfall",55.2919708029197,44.7080291970803,4,2.91080263221096,97.089197367789,""
"Nasia","06025NAS","Gazeb",-0.8,10.15,1967,1983,"Climate",85.7464970204542,14.2535029795458,18,26.0291385548059,73.9708614451941,""
"Natriku","07061NAT","Akuse",0.1167,6.1167,1968,1976,"Rainfall",81.8430656934307,18.1569343065693,10,13.3953905122206,86.6046094877794,""
"Navrongo","04003NAV","Kassena- Nankana",-1.0832,10.8784,1946,2023,"Synoptic",97.2199796412651,2.78002035873494,79,97.2199796412651,2.78002035873494,""
"Nawchugu","09023NAW","Gushegu Municipal",-0.0833,10.0667,1965,1969,"Rainfall",58.5432639649507,41.4567360350493,6,5.04626132930514,94.9537386706949,""
"Nchira","01022NCH","Wenchi Municipal",-1.9833,7.8833,1966,1996,"Rainfall",39.5301598516294,60.4698401483706,18,21.4995917191027,78.5004082808973,""
"New Ayoma","07010NEW","Kukurantumi",0.5833,7.2833,1955,1986,"Rainfall",85.7032854209446,14.2967145790554,33,40.3309578451504,59.6690421548496,""
"New Longoro","01002NEW","Kintampo South",-2.0333,8.15,1953,1983,"Rainfall",71.4361420243773,28.5638579756227,28,31.6345288848907,68.3654711151093,""
"New Ningo","23000NEW","New Ningo",0.1667,5.7333,1956,1999,"Rainfall",57.9428784767594,42.0571215232406,30,38.0516508662962,61.9483491337038,""
"Nkawie","17013NKA","Atwima Nwabiagya North",-1.6667,6.6667,1953,2012,"Rainfall",81.3826146475017,18.6173853524983,55,69.7578910314077,30.2421089685923,""
"Nkawkaw","19004NKA","Nkwanta South",0.5167,8.2667,1939,1966,"Rainfall",91.0726508262443,8.92734917375574,29,30.3575502754148,69.6424497245852,""
"Nkawkaw","19043NKA","Nkwanta South",-0.7667,6.55,1963,2018,"Climate",86.413415468857,13.586584531143,57,80.6525211042665,19.3474788957335,""
"Nkawkubew","07066NKW","Asuogyaman",0.1667,6.45,1965,1993,"Rainfall",84.441087613293,15.558912386707,29,42.2205438066465,57.7794561933535,""
"Nkinkanso","11002NKE","Offinso North",-1.8833,7.3,1956,2004,"Rainfall",85.6687898089172,14.3312101910828,48,62.6552795031056,37.3447204968944,""
"Nkonya Ahenkro","07026NKO","Biakoye",0.3167,7.1167,1972,1988,"Rainfall",79.7101449275362,20.2898550724638,18,26.5729010092334,73.4270989907666,""
"Nkoranza","11007NKO","Nkoranza",-1.7167,7.5667,1956,2017,"Rainfall",66.8065000441579,33.1934999558421,53,61.8216737495914,38.1783262504086,""
"Nkroful","23008NKR","Ellembelle",-2.3232,4.9667,1976,2014,"Climate",94.3699543699544,5.63004563004563,40,78.3072173355857,21.6927826644143,""
"Nkwanta No. 1","18030NKW","Nkwanta",-2.35,5.4,1972,2019,"Rainfall",25.1882272416153,74.8117727583847,23,23.7062486579343,76.2937513420657,""
"Nsawam","22027NSA","Nsawan-Aoagyire Minicipal",-0.35,5.8167,1932,2016,"Climate",94.4632331626244,5.53676683737559,84,88.2363559780974,11.7636440219026,""
"Nsawkaw","01012NSA","Tain",-2.3167,7.8667,1956,2021,"Rainfall",72.2072427095864,27.7927572904136,56,71.1302713305002,28.8697286694998,""
"Nsoatre","01013NSO","Sunyani West",-2.4667,7.4,1956,2021,"Rainfall",73.0700626374082,26.9299373625918,59,71.9802222948676,28.0197777051324,""
"Nsuaem-Kadadwene","18021NSU","Tarkwa Nsuaem Municipal",-2.0333,5,1959,1982,"Rainfall",64.2254163814739,35.7745836185261,22,24.0845311430527,75.9154688569473,""
"Nsukawkaw","07014NSU","Krachi East Municipal",0.3333,7.7167,1976,2017,"Rainfall",14.6796167133824,85.3203832866176,12,13.1181918797693,86.8818081202307,""
"Nsuta","14018NSU","Sekyere Central",-1.3667,7.0167,1965,2019,"Rainfall",69.9571883711669,30.0428116288331,48,66.3378021148036,33.6621978851964,""
"Ntoabema","13028NTO","Sene East",0.0333,7.2333,1974,1982,"Rainfall",66.5652570733191,33.4347429266809,10,12.2255126557524,87.7744873442476,""
"Ntonso","17014NTO","Kwabre East",-1.5167,6.8333,1954,1985,"Rainfall",80.9719370294319,19.0280629705681,32,37.552575192445,62.447424807555,""
"Ntotroso","16023NTO","Asutifi North",-2.3167,7.0667,1962,2019,"Rainfall",6.32552870090634,93.6744712990937,8,6.01436265709156,93.9856373429084,""
"Ntronang","19002NTR","New Abirem",-1.0833,6.3333,1939,2002,"Rainfall",56.9216290212183,43.0783709787817,44,43.3688602066425,56.6311397933575,""
"Nungua","23012NUN","Gulf Of Guinea",-0.0833,5.5833,1953,2008,"Rainfall",73.9121932140413,26.0878067859587,49,59.1309109398834,40.8690890601166,""
"Nungua","23054NUN","Gulf Of Guinea",-0.0833,5.5833,1960,1975,"Rainfall",57.2895277207392,42.7104722792608,12,14.5495632523576,85.4504367476424,""
"Nyakrom","23042NYA","Agona West Municipal",-0.7833,5.6,1956,2006,"Rainfall",76.7876315224393,23.2123684775607,48,58.4504740111147,41.5495259888853,""
"Nyamoase","11010NYA","Atebubu-Amantin",-0.9167,7.9,1965,1984,"Rainfall",80.4243668720055,19.5756331279945,21,27.7331948640483,72.2668051359517,""
"Nyankpala","07012NYA","Tolon",-0.9667,9.4,1952,2008,"Agromet",94.7716877669118,5.22831223308822,55,83.9278521237077,16.0721478762923,""
"Nyankpala","07012NYA","Tolon",-0.9667,9.4,1952,2008,"Climate",94.7716877669118,5.22831223308822,55,83.9278521237077,16.0721478762923,""
"Nyanyanu","23043NYA","Gomoa East",-0.4,5.4667,1956,1965,"Rainfall",81.5767862031207,18.4232137968793,11,12.1771820856489,87.8228179143511,""
"Nyinahin","17017NYI","Atwima Mponua",-2.1167,6.6,1965,2017,"Rainfall",69.9762372145883,30.0237627854117,48,63.9444864048338,36.0555135951662,""
"Obo-Kwahu","19005OBO","Kwahu South",-0.8167,6.6,1964,1980,"Rainfall",65.3140096618358,34.6859903381642,15,18.8213457076566,81.1786542923434,""
"Obuasi","170390BU","Obuasi Municipal",-1.6667,6.2,2006,2012,"Climate",9.50332420805632,90.4966757919437,5,3.91367369946851,96.0863263005315,""
"Obuasi","17039OBU","Obuasi Municipal",-1.6667,6.2,1961,2012,"Climate",83.2991101984942,16.7008898015058,52,69.8653124310002,30.1346875689998,""
"Obuasi  Ashanti","17030OBU","Obuasi Municipal",-1.6667,6.2,1938,1971,"Rainfall",88.4844580447737,11.5155419552263,35,35.3926431746441,64.6073568253559,""
"Obuasi Dankyira","18001OBU","Obuasi Municipal",-2.05,6.1,1956,1980,"Rainfall",75.3066141042488,24.6933858957512,26,28.1015037593985,71.8984962406015,""
"Obutu","23044OBU","Gomoa East",-0.5,5.5,1956,1978,"Rainfall",61.8616831329604,38.1383168670396,20,21.2365152010461,78.7634847989539,""
"Odumase/Kunadukrom","14007ODU","North Dayi",0.2333,6.8833,1956,1981,"Rainfall",53.8064651995367,46.1935348004633,19,20.8810068649886,79.1189931350114,""
"Odumasi","23078ODU","Akwapem North",-0.2,5.9667,1954,1975,"Rainfall",32.8935905413815,67.1064094586185,14,10.4872629156416,89.5127370843584,""
"Offinso","17015OFF","Kwabre East / Offinso",-1.65,6.9,1956,2011,"Rainfall",81.0794954532121,18.9205045467879,53,67.7672441974502,32.2327558025498,""
